年月,日,3-1氣温(℃)-平均
201704,13,6
201704,4,7.1
201704,11,7.7
201704,12,7.7
201704,10,8.1
201704,23,8.6
201704,9,8.8
201704,19,9.4
201704,20,9.6
201704,22,9.9
201704,5,10.6
201704,24,11
201704,27,11.5
201704,15,11.6
201704,29,11.6
201704,8,11.7
201704,14,11.8
201704,21,11.8
201704,28,12
201704,18,12.6
201704,7,12.7
201704,17,12.8
201704,26,13.4
201704,6,13.6
201704,25,15.1
201704,30,17.1
201704,16,17.7
201705,2,13.3
201705,1,14.3
201705,9,14.6
201705,11,14.7
201705,16,14.7
201705,13,14.8
201705,3,15.1
201705,6,15.1
201705,17,15.1
201705,7,15.3
201705,15,15.4
201705,10,16
201705,14,16
201705,18,16.4
201705,8,16.5
201705,27,16.6
201705,12,17
201705,28,17.1
201705,26,17.5
201705,4,17.7
201705,25,17.7
201705,19,18.1
201705,5,18.6
201705,29,19.3
201705,24,19.4
201705,20,20
201705,21,22.4
201705,30,22.5
201705,23,22.8
201705,22,22.9
201705,31,23.8
201706,4,13.8
201706,5,14.6
201706,12,15
201706,3,15.1
201706,13,16.2
201706,2,16.6
201706,6,17.2
201706,14,17.4
201706,11,17.8
201706,18,18.2
201706,8,18.3
201706,16,18.4
201706,10,18.5
201706,17,18.8
201706,15,19.1
201706,1,19.2
201706,7,19.2
201706,21,19.2
201706,26,19.3
201706,27,20.1
201706,19,20.2
201706,9,20.6
201706,22,20.6
201706,25,21.1
201706,23,21.2
201706,28,22.3
201706,20,23.2
201706,24,23.7
201706,29,23.8
201706,30,24.3
201707,4,22.2
201707,24,22.6
201707,18,22.8
201707,5,23.1
201707,6,23.1
201707,25,23.3
201707,3,23.6
201707,27,23.9
201707,29,24
201707,23,24.4
201707,1,24.5
201707,7,24.5
201707,19,24.8
201707,30,24.9
201707,26,25
201707,16,25.3
201707,2,25.6
201707,28,25.6
201707,8,25.8
201707,13,26
201707,31,26.3
201707,17,26.4
201707,20,27
201707,9,27.4
201707,12,27.6
201707,15,28.1
201707,21,28.1
201707,22,28.1
201707,14,28.4
201707,10,28.9
201707,11,29.2
201802,18,-4
201802,12,-3.4
201802,17,-3.4
201802,2,-3
201802,13,-3
201802,6,-2.3
201802,19,-2.3
201802,22,-2.2
201802,20,-1.8
201802,1,-1.7
201802,21,-1.6
201802,5,-1.5
201802,25,-1.5
201802,26,-1.5
201802,27,-1.3
201802,8,-0.9
201802,16,-0.6
201802,24,-0.6
201802,23,-0.4
201802,7,-0.3
201802,3,-0.1
201802,4,0.2
201802,9,0.7
201802,15,0.8
201802,11,0.9
201802,10,1.9
201802,14,1.9
201802,28,2.1
201803,7,-0.2
201803,2,0.8
201803,21,1
201803,6,1.4
201803,17,1.5
201803,10,2.3
201803,3,2.6
201803,11,2.6
201803,12,2.7
201803,8,3
201803,20,3
201803,22,3.7
201803,5,4.2
201803,18,4.3
201803,1,4.6
201803,24,5.5
201803,16,5.7
201803,23,5.7
201803,9,5.8
201803,31,6.7
201803,13,7
201803,4,7.1
201803,30,7.2
201803,19,8.4
201803,25,9.4
201803,14,11
201803,27,11.1
201803,15,11.3
201803,28,13.1
201803,29,13.1
201803,26,13.7
201804,8,4.1
201804,9,5.8
201804,14,7.1
201804,5,7.2
201804,7,7.5
201804,10,7.8
201804,6,7.9
201804,13,7.9
201804,16,8.2
201804,17,9.6
201804,4,10
201804,11,10.5
201804,15,10.5
201804,1,11.4
201804,2,11.7
201804,24,11.8
201804,18,11.9
201804,12,12.7
201804,23,13.4
201804,25,13.4
201804,26,13.5
201804,27,13.9
201804,3,14
201804,28,14.3
201804,20,14.4
201804,19,14.8
201804,29,17.5
201804,21,17.6
201804,22,18.7
201804,30,18.8
201805,9,9.8
201805,10,10.2
201805,8,10.9
201805,4,11.3
201805,20,13.3
201805,7,13.5
201805,19,13.6
201805,5,13.8
201805,14,14.9
201805,3,15.1
201805,21,15.8
201805,11,16
201805,13,16.4
201805,18,16.8
201805,24,17.2
201805,23,17.5
201805,15,17.8
201805,27,17.9
201805,12,18.1
201805,2,18.2
201805,26,18.4
201805,22,18.8
201805,1,18.9
201805,6,19.7
201805,25,19.7
201805,31,19.7
201805,28,19.8
201805,17,20.7
201805,29,22.1
201805,30,22.2
201805,16,22.3
201806,15,14.8
201806,16,15.2
201806,14,15.7
201806,1,17
201806,13,17.2
201806,11,17.4
201806,10,17.6
201806,17,17.8
201806,12,19.2
201806,18,19.4
201806,2,19.5
201806,9,19.9
201806,20,20
201806,23,21.5
201806,19,21.6
201806,6,21.7
201806,3,22.1
201806,5,22.1
201806,21,22.4
201806,22,22.5
201806,4,22.8
201806,8,23
201806,26,23.2
201806,25,23.7
201806,7,23.8
201806,24,24.1
201806,27,24.2
201806,28,25.2
201806,30,25.2
201806,29,26.4
201807,6,19.5
201807,7,20
201807,8,23.7
201807,5,24
201807,12,24.6
201807,27,24.9
201807,28,24.9
201807,11,25.1
201807,4,26
201807,16,26
201807,13,26.7
201807,9,26.8
201807,10,27.4
201807,17,27.4
201807,26,27.4
201807,19,27.5
201807,14,27.6
201807,29,27.6
201807,25,27.8
201807,1,27.9
201807,18,27.9
201807,24,28.3
201807,21,28.4
201807,30,28.5
201807,23,28.8
201807,3,29
201807,20,29
201807,2,29.2
201807,15,29.2
201807,22,29.5
201807,31,29.8
201902,8,-2.6
201902,10,-2
201902,1,-1.9
201902,9,-1.5
201902,14,-1.3
201902,13,-1
201902,12,-0.8
201902,2,-0.3
201902,6,-0.3
201902,11,-0.1
201902,15,0
201902,16,0.7
201902,3,1.2
201902,5,1.3
201902,17,1.7
201902,19,2.9
201902,23,2.9
201902,28,3.2
201902,4,3.3
201902,27,3.4
201902,26,3.6
201902,7,4
201902,18,4.2
201902,24,4.4
201902,22,4.7
201902,21,4.9
201902,20,5.3
201902,25,5.7
201903,24,1.5
201903,23,2
201903,14,2.1
201903,8,2.3
201903,30,2.4
201903,28,2.6
201903,31,3
201903,4,3.7
201903,16,3.7
201903,29,3.7
201903,13,4.1
201903,17,4.2
201903,1,4.6
201903,7,4.7
201903,15,4.8
201903,5,5.3
201903,18,5.3
201903,2,5.6
201903,3,5.6
201903,27,7
201903,19,7.1
201903,25,7.1
201903,6,7.2
201903,11,7.5
201903,9,7.8
201903,22,7.8
201903,12,8.2
201903,21,9.4
201903,26,9.7
201903,20,9.8
201903,10,10.1
201904,2,0.9
201904,3,2.6
201904,1,3.1
201904,10,3.5
201904,11,3.7
201904,9,5.4
201904,12,6.2
201904,8,6.7
201904,27,7.7
201904,4,7.9
201904,7,7.9
201904,13,8.2
201904,6,8.8
201904,26,9.1
201904,20,9.6
201904,28,9.6
201904,15,9.8
201904,16,10.8
201904,19,11.8
201904,21,12.2
201904,29,12.2
201904,5,12.4
201904,30,12.4
201904,14,12.5
201904,17,12.7
201904,22,14
201904,23,14.4
201904,18,15.5
201904,25,15.7
201904,24,17.2
201905,7,11.6
201905,3,14
201905,2,14.2
201905,4,14.4
201905,13,14.4
201905,12,15.4
201905,14,15.5
201905,1,15.6
201905,8,15.6
201905,6,16.3
201905,21,16.5
201905,22,16.6
201905,29,16.9
201905,5,17.2
201905,15,17.2
201905,11,17.5
201905,9,17.8
201905,16,18.2
201905,31,18.2
201905,10,18.3
201905,17,18.3
201905,23,18.4
201905,18,18.6
201905,30,18.9
201905,24,19.3
201905,19,19.7
201905,20,20.5
201905,25,21.3
201905,28,21.9
201905,26,23.4
201905,27,25.3
201906,10,16.1
201906,11,16.2
201906,19,17.4
201906,12,17.7
201906,8,18
201906,9,18
201906,17,18
201906,15,18.3
201906,16,18.3
201906,7,18.5
201906,24,18.5
201906,1,18.6
201906,13,19.5
201906,18,19.7
201906,29,19.7
201906,30,19.8
201906,6,20.4
201906,2,20.5
201906,20,20.7
201906,23,21.2
201906,22,21.4
201906,25,21.6
201906,27,21.6
201906,3,21.9
201906,14,21.9
201906,5,22.2
201906,21,22.2
201906,28,22.2
201906,4,23.4
201906,26,24.1
201907,7,18.4
201907,9,18.9
201907,8,19.2
201907,11,19.5
201907,12,19.5
201907,10,19.8
201907,6,21.3
201907,14,21.3
201907,4,21.6
201907,1,22.7
201907,13,22.7
201907,15,22.9
201907,3,23
201907,5,23
201907,16,23.1
201907,22,23.1
201907,18,23.7
201907,21,23.8
201907,2,24.1
201907,19,24.1
201907,20,24.1
201907,23,24.2
201907,17,24.3
201907,24,25.1
201907,25,26.4
201907,27,27.4
201907,28,27.5
201907,29,27.6
201907,26,28
201907,30,28.8
201907,31,29
202002,6,-4.4
202002,9,-2.6
202002,10,-1.5
202002,8,-0.6
202002,11,-0.4
202002,7,-0.2
202002,12,0.6
202002,5,1.1
202002,18,1.3
202002,27,1.4
202002,23,2
202002,4,2.1
202002,28,2.1
202002,3,2.6
202002,2,2.7
202002,1,2.8
202002,26,2.8
202002,20,2.9
202002,16,3.1
202002,19,3.3
202002,21,3.7
202002,24,4.1
202002,29,4.8
202002,17,5.6
202002,22,5.6
202002,13,5.8
202002,25,5.9
202002,15,6.1
202002,14,8.6
202003,24,2
202003,16,2.2
202003,29,2.4
202003,5,2.9
202003,6,3
202003,2,3.2
202003,14,3.3
202003,17,3.7
202003,4,3.9
202003,15,4.2
202003,7,4.9
202003,8,5.1
202003,12,5.1
202003,25,5.2
202003,3,5.4
202003,23,5.4
202003,30,5.4
202003,1,5.6
202003,13,6.2
202003,18,7.2
202003,22,7.4
202003,20,7.6
202003,26,7.9
202003,28,8.8
202003,11,9.1
202003,31,9.2
202003,27,10
202003,21,10.2
202003,10,10.6
202003,19,11.1
202003,9,11.4
202004,10,4.7
202004,6,5.3
202004,14,6.3
202004,5,6.6
202004,13,6.7
202004,24,6.9
202004,23,7
202004,11,7.3
202004,9,7.5
202004,22,8.2
202004,7,8.4
202004,18,8.5
202004,28,8.7
202004,12,8.9
202004,2,9
202004,16,9
202004,17,9.3
202004,27,9.5
202004,20,9.6
202004,19,9.8
202004,15,10.3
202004,8,10.5
202004,3,10.6
202004,1,10.7
202004,26,10.7
202004,4,11
202004,29,11.7
202004,25,11.8
202004,21,12
202004,30,14.1
202005,20,9.9
202005,21,10.6
202005,7,12
202005,6,12.3
202005,19,13.4
202005,8,14.2
202005,22,14.2
202005,13,15.9
202005,5,16.7
202005,9,16.7
202005,23,16.7
202005,10,17
202005,1,17.2
202005,14,17.3
202005,17,17.4
202005,15,17.6
202005,29,17.8
202005,28,17.9
202005,12,18
202005,18,18.1
202005,27,18.1
202005,16,18.8
202005,11,19.6
202005,30,19.6
202005,26,20.2
202005,24,20.5
202005,25,20.8
202005,31,20.9
202005,4,21.2
202005,3,21.4
202005,2,22.4
202006,7,19.1
202006,21,19.1
202006,20,20.2
202006,26,20.2
202006,8,20.6
202006,22,20.7
202006,29,20.7
202006,30,20.7
202006,17,20.9
202006,6,21
202006,13,21
202006,25,21
202006,19,21.1
202006,1,21.2
202006,23,21.6
202006,28,21.7
202006,14,21.9
202006,18,22.1
202006,3,22.3
202006,2,22.8
202006,24,22.9
202006,16,23
202006,4,23.6
202006,9,23.8
202006,5,23.9
202006,12,24.3
202006,11,24.5
202006,27,25.2
202006,15,25.5
202006,10,25.8
202007,16,18.6
202007,14,18.7
202007,4,19.4
202007,15,19.4
202007,17,20.4
202007,28,21.4
202007,29,21.5
202007,13,21.6
202007,5,21.7
202007,6,22
202007,1,22.5
202007,8,22.7
202007,12,22.7
202007,31,22.8
202007,3,23.3
202007,18,23.3
202007,30,23.3
202007,2,23.4
202007,27,23.4
202007,10,23.6
202007,9,23.7
202007,24,23.9
202007,7,24.2
202007,25,24.2
202007,11,24.3
202007,23,24.3
202007,19,24.9
202007,20,25.1
202007,26,25.2
202007,22,25.8
202007,21,25.9
202102,9,-3.1
202102,3,-2.7
202102,8,-2.6
202102,4,-2.5
202102,18,-2.1
202102,24,-1.8
202102,1,-1.7
202102,17,-1.4
202102,27,-1.3
202102,25,0
202102,28,0
202102,12,0.3
202102,13,0.7
202102,5,1
202102,10,1.3
202102,23,1.5
202102,11,1.8
202102,26,1.8
202102,16,2
202102,19,2
202102,2,2.1
202102,7,2.5
202102,14,2.9
202102,15,3.6
202102,21,4
202102,6,6.7
202102,20,7.2
202102,22,11.8
202103,7,0.6
202103,3,0.9
202103,8,1.2
202103,4,3.2
202103,12,3.6
202103,9,3.8
202103,1,4
202103,6,4
202103,11,4.4
202103,13,4.6
202103,17,5.4
202103,19,5.4
202103,10,5.7
202103,16,5.7
202103,23,5.7
202103,2,5.9
202103,20,6.4
202103,5,6.8
202103,18,6.8
202103,14,7.1
202103,22,7.1
202103,26,7.9
202103,15,8.1
202103,27,8.3
202103,28,9.1
202103,24,9.5
202103,25,10.2
202103,21,10.3
202103,31,11.5
202103,30,13.4
202103,29,14.2
202104,9,4.1
202104,10,5.5
202104,26,7
202104,8,7.2
202104,15,7.4
202104,6,7.5
202104,11,7.7
202104,7,9
202104,14,9.1
202104,1,9.5
202104,18,9.7
202104,5,10
202104,27,10.4
202104,2,10.7
202104,25,10.8
202104,19,10.9
202104,17,11
202104,22,11.7
202104,21,11.8
202104,23,11.8
202104,16,11.9
202104,4,12.1
202104,12,12.1
202104,29,12.8
202104,30,13.5
202104,28,13.8
202104,3,13.9
202104,20,14.6
202104,24,14.7
202104,13,14.9
202105,3,10.6
202105,2,11.4
202105,1,12.1
202105,11,13.5
202105,12,13.9
202105,27,14.1
202105,5,14.9
202105,10,15.5
202105,9,15.7
202105,4,15.9
202105,7,15.9
202105,26,16
202105,19,16.3
202105,30,16.7
202105,31,16.8
202105,21,16.9
202105,6,17
202105,13,17
202105,23,17
202105,22,17.7
202105,14,17.8
202105,15,17.9
202105,18,17.9
202105,8,18.4
202105,24,18.8
202105,25,19.1
202105,20,19.2
202105,29,19.2
202105,16,19.5
202105,17,19.7
202105,28,20.5
202106,1,18.4
202106,19,19.1
202106,24,19.1
202106,23,19.7
202106,4,19.8
202106,29,20.4
202106,2,20.7
202106,5,20.8
202106,8,20.8
202106,25,20.9
202106,20,21.1
202106,21,21.1
202106,22,21.2
202106,9,21.4
202106,17,21.4
202106,18,21.8
202106,16,21.9
202106,6,22
202106,7,22
202106,30,22
202106,3,22.2
202106,15,22.2
202106,26,22.6
202106,12,22.8
202106,27,23.4
202106,10,23.6
202106,14,23.7
202106,11,24.1
202106,13,24.1
202106,28,24.2
202107,4,21.3
202107,7,22.1
202107,1,22.4
202107,5,22.6
202107,9,22.8
202107,11,22.8
202107,2,23
202107,3,23.6
202107,13,23.9
202107,10,24.1
202107,6,24.2
202107,12,24.2
202107,27,24.2
202107,8,24.3
202107,14,24.3
202107,28,24.8
202107,15,25.1
202107,29,25.2
202107,30,25.9
202107,26,26
202107,22,26.5
202107,23,27.2
202107,24,27.2
202107,31,27.2
202107,25,27.3
202107,16,27.6
202107,21,27.9
202107,17,28.8
202107,18,29.3
202107,20,29.5
202107,19,29.8
202202,21,-3.8
202202,22,-3.2
202202,6,-3.1
202202,5,-2.7
202202,23,-2.6
202202,10,-1.8
202202,7,-1.5
202202,4,-1.1
202202,3,-0.7
202202,15,-0.7
202202,24,-0.7
202202,2,-0.3
202202,8,-0.1
202202,19,-0.1
202202,1,0.1
202202,18,0.1
202202,17,0.3
202202,20,0.3
202202,11,0.4
202202,12,0.4
202202,16,0.4
202202,9,0.5
202202,14,0.6
202202,25,1.6
202202,13,2.5
202202,28,3.2
202202,27,3.7
202202,26,4.3
202203,6,-0.3
202203,18,0.9
202203,22,1.2
202203,3,1.5
202203,7,1.6
202203,5,1.8
202203,4,2.1
202203,8,2.5
202203,23,2.5
202203,9,2.7
202203,1,2.9
202203,19,3
202203,21,3
202203,13,3.1
202203,10,3.6
202203,2,3.8
202203,20,4.2
202203,17,5.4
202203,16,5.5
202203,14,5.6
202203,24,5.6
202203,11,6.2
202203,26,6.4
202203,28,6.5
202203,29,6.5
202203,31,6.6
202203,15,7
202203,12,7.5
202203,25,8.3
202203,27,9
202203,30,10.4
202204,1,4.4
202204,2,4.8
202204,3,7.5
202204,15,7.6
202204,4,7.7
202204,30,7.7
202204,7,8.1
202204,16,8.2
202204,29,8.2
202204,8,8.3
202204,14,9.3
202204,17,9.3
202204,5,9.5
202204,6,10.5
202204,19,11.2
202204,9,11.9
202204,20,11.9
202204,18,12
202204,28,12.3
202204,24,13.4
202204,13,15.5
202204,23,15.5
202204,27,15.9
202204,21,16.1
202204,10,16.2
202204,22,16.3
202204,11,16.6
202204,12,17.3
202204,26,17.7
202204,25,17.9
202205,1,8
202205,3,10.3
202205,2,10.5
202205,16,12.8
202205,9,12.9
202205,8,13.7
202205,10,14.8
202205,23,15
202205,17,15.3
202205,15,15.6
202205,31,16.1
202205,22,16.3
202205,4,16.4
202205,11,17.2
202205,18,17.2
202205,27,17.7
202205,24,17.9
202205,14,18.2
202205,5,18.5
202205,28,18.5
202205,21,18.8
202205,30,19.1
202205,19,19.4
202205,12,19.9
202205,7,20
202205,6,20.1
202205,13,20.2
202205,25,20.4
202205,20,20.5
202205,26,21.3
202205,29,21.8
202206,6,13.5
202206,8,14.1
202206,7,14.3
202206,3,15.6
202206,5,15.7
202206,14,15.9
202206,4,16.4
202206,9,16.8
202206,15,17.4
202206,13,17.7
202206,10,18.4
202206,2,19.1
202206,11,19.1
202206,12,19.2
202206,1,19.3
202206,16,21.5
202206,17,21.5
202206,22,22.7
202206,23,23
202206,21,23.1
202206,18,23.7
202206,27,24
202206,20,24.6
202206,24,25.1
202206,19,25.2
202206,28,27.7
202206,26,28.1
202206,25,28.4
202206,30,28.6
202206,29,29.4
202207,15,20.9
202207,22,22.7
202207,9,23.6
202207,16,23.6
202207,13,23.7
202207,14,23.7
202207,19,23.7
202207,17,24.5
202207,23,24.5
202207,12,24.9
202207,8,25
202207,21,25
202207,7,25.2
202207,6,25.3
202207,18,25.4
202207,20,25.5
202207,24,25.7
202207,5,26
202207,25,26.5
202207,4,27
202207,10,27.2
202207,11,27.2
202207,1,27.3
202207,27,27.7
202207,28,27.9
202207,2,28
202207,3,28
202207,26,28
202207,29,28.4
202207,30,28.7
202207,31,29
202302,10,-3.5
202302,15,-2.8
202302,21,-2.1
202302,3,-1.8
202302,4,-1.8
202302,16,-1.7
202302,14,-1.4
202302,2,-1
202302,9,-1
202302,22,-0.5
202302,1,-0.3
202302,5,-0.3
202302,26,0.1
202302,6,0.3
202302,20,0.4
202302,23,0.7
202302,11,0.9
202302,13,0.9
202302,25,1.6
202302,12,1.7
202302,8,1.8
202302,7,2.7
202302,27,2.9
202302,19,3.2
202302,17,3.4
202302,24,4.6
202302,18,5.8
202302,28,6.3
202303,18,1.8
202303,5,2.5
202303,3,2.9
202303,6,3.8
202303,2,3.9
202303,14,4.2
202303,4,4.8
202303,19,5.4
202303,17,6.1
202303,28,6.2
202303,15,6.3
202303,26,6.5
202303,13,6.7
202303,29,6.8
202303,7,6.9
202303,11,7.1
202303,27,7.2
202303,25,7.4
202303,12,7.9
202303,20,8
202303,10,8.3
202303,16,8.4
202303,30,8.6
202303,9,9.6
202303,21,10.3
202303,8,10.5
202303,1,10.7
202303,24,11.6
202303,31,11.8
202303,22,12.3
202303,23,13.7
202304,9,5.8
202304,17,8.3
202304,2,8.6
202304,24,8.8
202304,3,9.6
202304,22,9.7
202304,23,9.8
202304,8,10.2
202304,12,10.3
202304,1,10.4
202304,25,10.5
202304,10,10.8
202304,27,11.2
202304,4,11.4
202304,18,11.6
202304,15,11.8
202304,26,12.2
202304,13,12.3
202304,14,13
202304,16,13.1
202304,5,13.4
202304,7,13.7
202304,19,13.8
202304,11,14.4
202304,6,14.6
202304,28,14.6
202304,21,16.3
202304,30,16.5
202304,20,17.4
202304,29,18.3
